id,track,driver,shipment_start_timestamp,shipment_end_timestamp,start_location,end_location,shipment_distance,consumed_fuel
9428,4150,5504,2022-07-12 08:09:00.60104,2022-07-14 10:42:47.011613,Ankara,Madrid,3705.2812,507.62
9136,4286,4296,2022-07-23 12:59:26.223969,2022-07-25 18:35:43.092433,Ankara,Madrid,3705.2812,496.09
8588,7357,3070,2022-07-24 10:22:21.086486,2022-07-26 09:35:50.278103,Ankara,Madrid,3705.2812,499.05
8316,9888,3985,2022-07-11 17:52:27.060746,2022-07-13 20:16:06.424362,Ankara,Madrid,3705.2812,520.51
8286,1222,7885,2022-07-02 00:46:26.933629,2022-07-04 06:53:53.152263,Ankara,Madrid,3705.2812,509.45
7762,1683,4979,2022-07-08 18:14:44.212743,2022-07-10 18:15:15.869796,Ankara,Madrid,3705.2812,502.63
7240,6334,2344,2022-07-24 22:34:53.632057,2022-07-26 21:06:27.268118,Ankara,Madrid,3705.2812,505.9
6705,9345,2028,2022-07-08 12:31:45.535852,2022-07-10 11:36:22.072549,Ankara,Madrid,3705.2812,520.78
6534,3242,7008,2022-07-02 12:19:03.002784,2022-07-04 18:19:28.187646,Ankara,Madrid,3705.2812,494.34
6395,3934,1392,2022-07-03 11:04:19.845346,2022-07-05 15:28:08.762806,Ankara,Madrid,3705.2812,504.07
5961,8874,4230,2022-07-03 07:32:43.902072,2022-07-05 11:39:57.461585,Ankara,Madrid,3705.2812,513.7
5842,8246,6897,2022-07-06 07:53:47.112758,2022-07-08 10:23:57.806994,Ankara,Madrid,3705.2812,544.58
5607,7151,5643,2022-07-12 14:52:02.775058,2022-07-14 14:32:40.449926,Ankara,Madrid,3705.2812,503.67
5537,8843,6860,2022-07-08 17:42:49.085583,2022-07-11 01:13:19.849988,Ankara,Madrid,3705.2812,520.01
4994,6448,1829,2022-07-24 07:39:17.062672,2022-07-26 14:56:27.576028,Ankara,Madrid,3705.2812,511.91
4347,7056,7012,2022-07-07 04:30:33.686846,2022-07-09 08:28:00.700274,Ankara,Madrid,3705.2812,501.96
4249,3890,2613,2022-07-04 07:32:43.138607,2022-07-06 07:29:55.352728,Ankara,Madrid,3705.2812,497.85
3581,1223,1513,2022-07-23 12:55:16.065343,2022-07-25 17:56:36.557874,Ankara,Madrid,3705.2812,521.56
3234,3270,4450,2022-07-05 14:31:22.367609,2022-07-07 13:48:49.328648,Ankara,Madrid,3705.2812,502.02
2701,1458,4811,2022-07-29 05:02:21.471838,2022-07-31 07:07:21.869933,Ankara,Madrid,3705.2812,510.9
2502,4865,7708,2022-07-22 19:59:08.060678,2022-07-24 22:55:46.444481,Ankara,Madrid,3705.2812,526.17
2441,9937,3506,2022-07-09 15:28:03.05809,2022-07-11 16:10:24.958386,Ankara,Madrid,3705.2812,512.75
2039,9084,1029,2022-07-27 00:29:24.517373,2022-07-29 05:26:56.547705,Ankara,Madrid,3705.2812,523.99
1811,8476,9684,2022-07-01 18:13:20.712577,2022-07-03 18:47:59.436122,Ankara,Madrid,3705.2812,522.71
1646,8096,8378,2022-07-13 03:32:07.927284,2022-07-15 05:29:34.268986,Ankara,Madrid,3705.2812,509.91
1310,3965,2743,2022-07-03 02:38:48.52683,2022-07-05 07:02:37.996484,Ankara,Madrid,3705.2812,507.15
1284,7671,7105,2022-07-19 00:24:46.376533,2022-07-21 02:15:44.27268,Ankara,Madrid,3705.2812,517.29
1211,5245,4557,2022-07-24 14:18:41.134373,2022-07-26 19:10:42.546537,Ankara,Madrid,3705.2812,510.6
1006,8205,7449,2022-07-04 10:58:22.935399,2022-07-06 13:43:47.90883,Ankara,Madrid,3705.2812,528.66
783,6746,6155,2022-07-11 08:32:59.564555,2022-07-13 07:04:09.174517,Ankara,Madrid,3705.2812,507.12
527,4477,2382,2022-07-18 03:25:14.329074,2022-07-20 08:44:14.27067,Ankara,Madrid,3705.2812,509.17
221,7627,3583,2022-07-27 20:19:32.772753,2022-07-29 23:07:38.510425,Ankara,Madrid,3705.2812,535.19
9565,8360,3816,2022-07-21 11:45:55.326339,2022-07-23 05:10:50.919483,Ankara,Paris,3120.7659,422.23
9524,4175,6498,2022-07-24 16:51:13.552167,2022-07-26 14:05:08.031759,Ankara,Paris,3120.7659,415.66
9093,9530,9485,2022-07-21 17:11:15.052755,2022-07-23 08:50:11.286381,Ankara,Paris,3120.7659,446.86
8746,5071,3451,2022-07-26 22:31:04.37078,2022-07-28 13:51:36.143401,Ankara,Paris,3120.7659,431.44
8531,3377,2211,2022-07-30 21:39:39.089436,2022-08-01 18:09:52.601782,Ankara,Paris,3120.7659,447.22
8330,7522,3370,2022-07-21 19:57:05.813694,2022-07-23 16:57:12.565483,Ankara,Paris,3120.7659,421.11
7925,9686,4706,2022-07-26 07:26:27.642083,2022-07-28 00:22:13.725362,Ankara,Paris,3120.7659,423.5
7444,6521,5659,2022-07-16 04:55:45.719113,2022-07-18 02:45:02.0139,Ankara,Paris,3120.7659,447.56
7249,8099,9811,2022-07-27 09:46:51.400496,2022-07-29 06:51:36.542096,Ankara,Paris,3120.7659,460.35
7123,7144,5318,2022-07-12 05:45:17.628349,2022-07-14 01:33:33.598924,Ankara,Paris,3120.7659,418.73
6464,2426,8765,2022-07-05 00:43:44.974774,2022-07-06 17:19:44.245426,Ankara,Paris,3120.7659,418.56
6144,9172,8074,2022-07-16 12:08:15.700606,2022-07-18 03:53:11.606626,Ankara,Paris,3120.7659,432.44
5371,8687,8882,2022-07-07 02:03:12.963176,2022-07-08 22:29:26.785127,Ankara,Paris,3120.7659,439.22
5151,3472,8857,2022-07-07 14:18:58.09008,2022-07-09 12:30:39.130227,Ankara,Paris,3120.7659,436.85
5113,7709,4964,2022-07-25 02:30:30.19303,2022-07-26 21:51:19.050551,Ankara,Paris,3120.7659,441.37
5042,9929,5252,2022-07-03 00:17:46.077053,2022-07-04 20:21:15.56587,Ankara,Paris,3120.7659,426.05
5019,1609,6850,2022-07-15 10:05:40.666694,2022-07-17 05:02:42.192233,Ankara,Paris,3120.7659,422.92
4561,8954,7855,2022-07-19 05:25:44.047063,2022-07-20 22:38:38.979315,Ankara,Paris,3120.7659,445.76
4477,2836,8203,2022-07-19 04:26:11.581794,2022-07-20 20:04:55.987953,Ankara,Paris,3120.7659,421.47
4455,2737,1707,2022-07-04 18:32:49.390865,2022-07-06 14:03:06.295622,Ankara,Paris,3120.7659,425.91
4418,5487,1802,2022-07-10 19:27:23.549166,2022-07-12 14:26:51.206669,Ankara,Paris,3120.7659,424.42
4086,7894,5995,2022-07-28 03:18:01.326839,2022-07-30 00:01:52.280655,Ankara,Paris,3120.7659,442.25
3809,7024,6764,2022-07-17 13:37:49.838731,2022-07-19 10:01:15.705952,Ankara,Paris,3120.7659,427.32
3520,5983,6741,2022-07-09 23:11:01.474428,2022-07-11 20:55:31.531749,Ankara,Paris,3120.7659,449.24
1871,5677,1571,2022-07-13 21:27:53.265348,2022-07-15 19:53:35.474049,Ankara,Paris,3120.7659,432.69
711,4265,6607,2022-07-05 14:51:11.494881,2022-07-07 13:37:49.501673,Ankara,Paris,3120.7659,459.03
207,3013,3621,2022-07-23 14:00:15.500616,2022-07-25 06:54:53.260789,Ankara,Paris,3120.7659,450.11
117,2831,2492,2022-07-20 04:52:47.14093,2022-07-22 02:30:05.090252,Ankara,Paris,3120.7659,423.2
9012,2154,6333,2022-07-24 07:19:15.075485,2022-07-25 19:59:03.157624,Ankara,Saint Petersburg,2682.5854,357.52
989,3127,8295,2022-07-18 11:47:57.527634,2022-07-19 12:04:35.104361,Budapest,London,1740.8757,296.75
722,8418,9456,2022-07-27 22:57:39.683944,2022-07-29 00:31:07.407673,Budapest,London,1740.8757,292.46
409,7042,6042,2022-07-24 20:38:46.285459,2022-07-25 20:02:28.925376,Budapest,London,1740.8757,301.77
9519,5313,1081,2022-07-22 18:22:01.788323,2022-07-23 04:47:45.9081,Budapest,Bucharest,772.9666,135.14
9509,8174,7121,2022-07-28 15:22:52.967099,2022-07-29 01:31:48.209664,Budapest,Bucharest,772.9666,135.06
8838,6947,2763,2022-07-25 04:04:26.760768,2022-07-26 14:42:35.265172,Ankara,Saint Petersburg,2682.5854,393.34
8333,3807,8996,2022-07-21 14:27:37.196914,2022-07-23 03:45:31.094101,Ankara,Saint Petersburg,2682.5854,375.84
8197,5049,3369,2022-07-03 17:46:44.785204,2022-07-05 05:25:00.481188,Ankara,Saint Petersburg,2682.5854,392.24
8028,3169,7352,2022-07-04 09:48:11.024595,2022-07-06 01:07:53.09681,Ankara,Saint Petersburg,2682.5854,373.12
7872,1544,2248,2022-07-16 22:57:01.888182,2022-07-18 13:25:00.574075,Ankara,Saint Petersburg,2682.5854,381.97
7143,2678,8553,2022-07-07 15:36:59.453505,2022-07-09 07:02:07.510257,Ankara,Saint Petersburg,2682.5854,374.38
6848,1706,1783,2022-07-21 20:52:38.58767,2022-07-23 08:36:23.469652,Ankara,Saint Petersburg,2682.5854,392.01
6547,3117,7267,2022-07-10 05:13:03.346096,2022-07-11 18:42:33.073183,Ankara,Saint Petersburg,2682.5854,391.92
6228,1800,6969,2022-07-02 14:40:47.979075,2022-07-04 03:37:49.040408,Ankara,Saint Petersburg,2682.5854,377.65
5963,3747,6534,2022-07-25 14:02:04.580963,2022-07-27 01:17:50.810019,Ankara,Saint Petersburg,2682.5854,389.18
5617,3497,8803,2022-07-16 00:29:03.853319,2022-07-17 12:54:53.982227,Ankara,Saint Petersburg,2682.5854,392.02
5329,4518,6068,2022-07-05 05:17:24.91025,2022-07-06 21:05:14.191242,Ankara,Saint Petersburg,2682.5854,364.6
5220,5994,8325,2022-07-20 18:44:28.959532,2022-07-22 08:45:39.563375,Ankara,Saint Petersburg,2682.5854,363.97
5110,4262,1446,2022-07-02 12:42:01.112573,2022-07-03 23:49:34.381222,Ankara,Saint Petersburg,2682.5854,375.87
5106,7475,9301,2022-07-26 07:36:30.543,2022-07-27 18:40:58.465051,Ankara,Saint Petersburg,2682.5854,377.25
4659,6945,9820,2022-07-06 09:21:33.725596,2022-07-08 00:38:15.547769,Ankara,Saint Petersburg,2682.5854,374.19
4244,1104,3009,2022-07-27 01:34:06.27296,2022-07-28 16:32:29.696659,Ankara,Saint Petersburg,2682.5854,361.53
4095,9840,3787,2022-07-01 21:55:06.260645,2022-07-03 11:59:23.827052,Ankara,Saint Petersburg,2682.5854,377.28
3833,4026,1927,2022-07-13 05:15:57.093036,2022-07-14 20:24:02.732852,Ankara,Saint Petersburg,2682.5854,384.64
3659,5623,7948,2022-07-04 03:36:22.384926,2022-07-05 15:43:24.69295,Ankara,Saint Petersburg,2682.5854,395.24
2845,9607,8879,2022-07-23 14:42:55.33431,2022-07-25 04:18:49.61308,Ankara,Saint Petersburg,2682.5854,386.11
1849,3174,7847,2022-07-09 03:45:33.290263,2022-07-10 18:00:36.667905,Ankara,Saint Petersburg,2682.5854,385.22
1494,3201,3127,2022-07-16 02:18:44.215698,2022-07-17 13:45:32.372438,Ankara,Saint Petersburg,2682.5854,367.79
1172,6985,5326,2022-07-15 08:14:01.866749,2022-07-16 19:30:19.233187,Ankara,Saint Petersburg,2682.5854,362.42
902,7368,1224,2022-07-18 03:26:00.384574,2022-07-19 14:09:10.678691,Ankara,Saint Petersburg,2682.5854,370.73
738,9851,1475,2022-07-23 14:15:48.300444,2022-07-25 04:31:05.853657,Ankara,Saint Petersburg,2682.5854,394.39
615,3395,5895,2022-07-11 00:05:49.159624,2022-07-12 09:49:27.648257,Ankara,Saint Petersburg,2682.5854,370.35
307,9346,7852,2022-07-08 03:59:45.449224,2022-07-09 14:35:09.099635,Ankara,Saint Petersburg,2682.5854,374.19
122,8929,4007,2022-07-24 21:14:26.703425,2022-07-26 08:42:10.35886,Ankara,Saint Petersburg,2682.5854,369.17
9891,4122,2737,2022-07-06 08:58:18.571934,2022-07-07 10:43:27.979358,Ankara,Minsk,1927.4792,278.57
9606,6631,1146,2022-07-15 08:50:26.36444,2022-07-16 09:36:25.776966,Ankara,Minsk,1927.4792,262.57
9433,3735,4009,2022-07-17 03:43:10.298522,2022-07-18 07:33:45.605159,Ankara,Minsk,1927.4792,262.05
9148,7764,3503,2022-07-15 17:52:45.104337,2022-07-16 20:03:37.746351,Ankara,Minsk,1927.4792,267.86
8770,2327,3819,2022-07-20 00:14:31.167632,2022-07-21 04:41:51.595024,Ankara,Minsk,1927.4792,279.7
8339,4060,3536,2022-07-08 09:54:39.30797,2022-07-09 12:38:07.57792,Ankara,Minsk,1927.4792,260.35
8229,9324,4939,2022-07-09 14:36:57.969414,2022-07-10 16:29:59.958972,Ankara,Minsk,1927.4792,282.89
7796,6333,6810,2022-07-07 07:03:10.940985,2022-07-08 07:41:31.565817,Ankara,Minsk,1927.4792,267.63
7750,3499,2532,2022-07-27 23:04:53.4924,2022-07-29 00:16:03.437843,Ankara,Minsk,1927.4792,274.35
7612,8513,8688,2022-07-15 16:54:43.189811,2022-07-16 18:55:42.856081,Ankara,Minsk,1927.4792,262.02
7460,7118,2699,2022-07-23 19:23:31.129641,2022-07-24 22:13:39.004751,Ankara,Minsk,1927.4792,265.06
6816,5219,7421,2022-07-23 00:57:10.362016,2022-07-24 03:18:51.476607,Ankara,Minsk,1927.4792,260.92
6387,6697,4213,2022-07-15 11:36:42.791905,2022-07-16 14:21:17.045734,Ankara,Minsk,1927.4792,277.49
6311,6883,5327,2022-07-28 10:15:07.671393,2022-07-29 13:47:08.375163,Ankara,Minsk,1927.4792,259.38
4262,4209,3724,2022-07-03 00:42:35.397956,2022-07-04 01:46:53.970878,Ankara,Minsk,1927.4792,264.68
3944,6373,2644,2022-07-06 19:52:31.140707,2022-07-07 23:01:59.931534,Ankara,Minsk,1927.4792,267.79
3830,7758,1002,2022-07-18 18:30:26.883563,2022-07-19 19:42:45.551875,Ankara,Minsk,1927.4792,268.84
3817,1054,2562,2022-07-03 16:23:23.278938,2022-07-04 16:54:46.982653,Ankara,Minsk,1927.4792,273.27
3273,2372,7258,2022-07-14 10:20:06.580539,2022-07-15 12:34:14.111459,Ankara,Minsk,1927.4792,280.4
3219,4417,2003,2022-07-26 12:18:50.694835,2022-07-27 17:07:23.172941,Ankara,Minsk,1927.4792,282.43
2629,6014,5971,2022-07-25 09:40:36.496228,2022-07-26 13:45:41.398665,Ankara,Minsk,1927.4792,267.19
2543,3261,8534,2022-07-28 13:18:43.04042,2022-07-29 14:58:32.791229,Ankara,Minsk,1927.4792,284.12
2527,8515,2170,2022-07-09 18:09:02.497831,2022-07-10 20:24:07.328891,Ankara,Minsk,1927.4792,263.3
1764,8761,2390,2022-07-13 13:17:20.201215,2022-07-14 13:33:47.081636,Ankara,Minsk,1927.4792,271.65
1654,8710,4133,2022-07-11 10:23:12.1887,2022-07-12 14:32:57.393612,Ankara,Minsk,1927.4792,266.88
1470,7341,3461,2022-07-13 08:30:55.090705,2022-07-14 10:12:18.397156,Ankara,Minsk,1927.4792,273.15
1329,6070,1968,2022-07-20 13:00:04.020101,2022-07-21 17:40:39.995047,Ankara,Minsk,1927.4792,260.9
1260,7832,8756,2022-07-06 19:39:18.179241,2022-07-07 22:02:26.211142,Ankara,Minsk,1927.4792,277.97
1239,1542,9867,2022-07-15 20:30:01.722436,2022-07-16 22:55:35.691123,Ankara,Minsk,1927.4792,265.76
1058,7675,7876,2022-07-07 00:26:06.698195,2022-07-08 02:28:32.793533,Ankara,Minsk,1927.4792,261
728,8972,7060,2022-07-25 13:31:38.261948,2022-07-26 14:55:13.247516,Ankara,Minsk,1927.4792,263.7
128,5996,3530,2022-07-18 20:58:05.546853,2022-07-20 00:36:09.797345,Ankara,Minsk,1927.4792,283.86
9551,8459,6424,2022-07-22 15:50:18.895872,2022-07-24 19:19:22.131314,Ankara,London,3404.3857,501.44
8936,9236,2531,2022-07-25 18:09:25.664107,2022-07-27 13:05:11.409456,Ankara,London,3404.3857,484.39
8741,8886,8468,2022-07-02 06:18:05.880565,2022-07-04 09:22:56.859004,Ankara,London,3404.3857,501.29
8602,7010,1713,2022-07-23 20:17:39.332562,2022-07-25 17:08:14.744421,Ankara,London,3404.3857,467.58
8590,8808,7155,2022-07-30 13:04:31.378077,2022-08-01 16:30:12.034537,Ankara,London,3404.3857,461.62
8326,1207,6187,2022-07-28 00:18:42.405919,2022-07-30 01:10:28.20609,Ankara,London,3404.3857,495.74
8293,1134,1164,2022-07-27 12:41:19.798253,2022-07-29 10:06:42.013575,Ankara,London,3404.3857,468.68
8259,4150,9118,2022-07-13 06:50:08.5299,2022-07-15 04:48:24.867846,Ankara,London,3404.3857,491.45
7953,2580,9530,2022-07-28 02:30:46.668291,2022-07-30 01:41:15.896538,Ankara,London,3404.3857,461.49
7845,9198,9957,2022-07-09 13:59:56.375238,2022-07-11 15:36:21.19716,Ankara,London,3404.3857,488.22
6933,2343,1810,2022-07-18 16:18:27.127918,2022-07-20 12:58:49.795601,Ankara,London,3404.3857,486.36
6732,6631,3229,2022-07-08 21:42:04.385393,2022-07-10 18:06:56.85281,Ankara,London,3404.3857,499.33
6222,6974,9563,2022-07-30 20:15:56.157367,2022-08-01 17:26:59.375266,Ankara,London,3404.3857,453.66
5763,7961,8828,2022-07-10 00:26:23.081415,2022-07-11 23:55:36.703815,Ankara,London,3404.3857,500.6
5642,5852,2699,2022-07-16 11:10:04.603583,2022-07-18 07:29:59.291602,Ankara,London,3404.3857,467.14
5564,9841,6524,2022-07-30 19:32:51.267364,2022-08-01 20:30:36.582831,Ankara,London,3404.3857,458.58
5476,1392,8019,2022-07-10 15:46:17.689964,2022-07-12 14:38:02.381902,Ankara,London,3404.3857,492.61
5412,8032,3805,2022-07-02 16:00:06.452316,2022-07-04 19:06:32.377932,Ankara,London,3404.3857,471.79
5294,9610,1534,2022-07-30 21:27:14.309473,2022-08-01 18:26:39.952213,Ankara,London,3404.3857,491.32
5133,9824,7672,2022-07-05 10:20:41.241564,2022-07-07 10:49:28.246738,Ankara,London,3404.3857,477.41
4788,4024,8745,2022-07-18 06:54:19.3233,2022-07-20 03:27:34.70179,Ankara,London,3404.3857,493.11
4626,5901,1880,2022-07-08 15:27:34.876519,2022-07-10 12:04:10.909459,Ankara,London,3404.3857,491.51
1160,8139,2278,2022-07-22 21:31:26.216922,2022-07-23 20:44:41.442605,Budapest,London,1740.8757,281.01
3950,7604,4743,2022-07-03 09:59:14.571661,2022-07-05 11:41:31.588452,Ankara,London,3404.3857,485.41
3869,7435,1757,2022-07-11 18:07:58.977862,2022-07-13 12:48:14.430932,Ankara,London,3404.3857,455.19
3440,4179,2223,2022-07-26 04:27:32.245437,2022-07-28 00:57:30.835664,Ankara,London,3404.3857,492.19
2841,8884,1851,2022-07-18 14:11:41.356758,2022-07-20 08:59:24.340997,Ankara,London,3404.3857,453.31
2748,6518,1588,2022-07-07 08:11:24.528494,2022-07-09 08:12:04.434446,Ankara,London,3404.3857,490.28
2621,7601,1090,2022-07-21 22:27:13.006011,2022-07-23 23:49:36.850403,Ankara,London,3404.3857,464.85
556,8176,8404,2022-07-22 06:10:14.177016,2022-07-24 06:24:00.434719,Ankara,London,3404.3857,481.29
167,3610,1089,2022-07-14 03:37:13.604409,2022-07-16 02:29:51.099386,Ankara,London,3404.3857,482.27
119,9028,3973,2022-07-07 16:03:51.797808,2022-07-09 19:22:41.407661,Ankara,London,3404.3857,489.36
9898,1797,9257,2022-07-24 14:32:55.483307,2022-07-25 02:32:18.944092,Ankara,Bucharest,899.2034,121.97
9601,2025,8518,2022-07-05 07:34:00.893992,2022-07-05 20:47:58.484859,Ankara,Bucharest,899.2034,130.76
9489,2249,8985,2022-07-10 05:52:28.608862,2022-07-10 19:12:57.492982,Ankara,Bucharest,899.2034,127.74
9304,1588,5872,2022-07-12 18:33:32.155177,2022-07-13 07:18:01.052689,Ankara,Bucharest,899.2034,128.18
6721,2372,3966,2022-07-11 09:58:13.125839,2022-07-11 22:33:03.6553,Ankara,Bucharest,899.2034,124.5
6584,8717,5590,2022-07-07 10:03:36.900172,2022-07-07 22:57:26.417117,Ankara,Bucharest,899.2034,123.61
6553,3435,6402,2022-07-20 05:53:25.417231,2022-07-20 19:23:31.872148,Ankara,Bucharest,899.2034,121.14
6205,1815,7212,2022-07-05 22:00:50.427358,2022-07-06 11:14:37.351913,Ankara,Bucharest,899.2034,131.91
6055,9905,4148,2022-07-15 14:36:47.94691,2022-07-16 02:21:17.063736,Ankara,Bucharest,899.2034,126.55
5920,2060,7273,2022-07-15 21:59:49.889733,2022-07-16 09:28:01.193293,Ankara,Bucharest,899.2034,124.39
5797,9289,5798,2022-07-25 13:42:18.492848,2022-07-26 01:34:57.662583,Ankara,Bucharest,899.2034,130.53
5542,2197,2853,2022-07-15 17:21:38.877523,2022-07-16 06:00:06.737022,Ankara,Bucharest,899.2034,129.38
5432,9956,4307,2022-07-21 15:13:34.686181,2022-07-22 02:59:50.552395,Ankara,Bucharest,899.2034,123.05
4983,7476,9446,2022-07-18 00:37:56.113297,2022-07-18 14:06:58.985497,Ankara,Bucharest,899.2034,120.28
4406,8804,4502,2022-07-19 20:49:49.579399,2022-07-20 08:59:48.485302,Ankara,Bucharest,899.2034,123.79
4034,6576,3184,2022-07-08 01:04:18.843172,2022-07-08 13:11:56.841609,Ankara,Bucharest,899.2034,123.76
3977,1343,4338,2022-07-19 12:53:32.044775,2022-07-20 00:09:50.448724,Ankara,Bucharest,899.2034,130.3
3648,1122,9030,2022-07-27 13:54:32.472714,2022-07-28 02:58:07.673544,Ankara,Bucharest,899.2034,131.82
3513,2161,2352,2022-07-14 07:05:02.209993,2022-07-14 19:53:01.041463,Ankara,Bucharest,899.2034,130.76
2491,8282,2003,2022-07-10 11:53:17.546352,2022-07-10 23:14:38.80927,Ankara,Bucharest,899.2034,121.94
2268,9789,7646,2022-07-26 04:36:44.088402,2022-07-26 16:16:39.127863,Ankara,Bucharest,899.2034,129.27
2256,8254,3762,2022-07-02 01:56:21.733405,2022-07-02 15:27:38.276459,Ankara,Bucharest,899.2034,120.96
2155,5084,1562,2022-07-25 02:54:27.873157,2022-07-25 16:15:56.261776,Ankara,Bucharest,899.2034,130.9
2018,8031,6136,2022-07-20 06:40:36.566618,2022-07-20 18:44:41.352213,Ankara,Bucharest,899.2034,125.24
502,1215,4833,2022-07-21 02:02:42.035971,2022-07-21 14:56:26.245904,Ankara,Bucharest,899.2034,126.9
492,4239,6503,2022-07-22 17:58:01.912492,2022-07-23 06:27:37.172712,Ankara,Bucharest,899.2034,127.14
201,4712,4645,2022-07-18 03:46:00.857241,2022-07-18 15:54:40.519712,Ankara,Bucharest,899.2034,120.69
9805,5207,3075,2022-07-07 15:08:09.370582,2022-07-08 23:06:18.799167,Ankara,Berlin,2447.926,354.32
9056,7978,2311,2022-07-14 15:49:05.409722,2022-07-15 23:40:06.638847,Ankara,Berlin,2447.926,325.97
8805,6578,9463,2022-07-10 06:37:36.748904,2022-07-11 14:05:39.471988,Ankara,Berlin,2447.926,352.96
8233,7651,8375,2022-07-19 09:04:52.577765,2022-07-20 19:26:56.57651,Ankara,Berlin,2447.926,333.02
7640,1800,1753,2022-07-16 07:05:43.724354,2022-07-17 18:51:38.307049,Ankara,Berlin,2447.926,341.94
7609,9541,1120,2022-07-14 19:28:18.598871,2022-07-16 02:12:22.541883,Ankara,Berlin,2447.926,337.71
7117,2524,8724,2022-07-28 13:58:46.295918,2022-07-29 23:59:09.097018,Ankara,Berlin,2447.926,331.46
6579,6111,8543,2022-07-01 15:40:25.871846,2022-07-02 23:50:58.858845,Ankara,Berlin,2447.926,328.09
6465,1457,3649,2022-07-15 04:43:30.852679,2022-07-16 13:34:55.382058,Ankara,Berlin,2447.926,331.87
6022,1947,5489,2022-07-01 18:32:02.176761,2022-07-03 05:19:51.05346,Ankara,Berlin,2447.926,360.27
5872,7995,9044,2022-07-26 23:43:46.051318,2022-07-28 06:22:33.767126,Ankara,Berlin,2447.926,342.14
5571,9496,5694,2022-07-27 19:09:54.931414,2022-07-29 07:53:20.869839,Ankara,Berlin,2447.926,359.22
5411,1956,3896,2022-07-01 20:29:04.101662,2022-07-03 08:45:01.636481,Ankara,Berlin,2447.926,350
5410,1254,3552,2022-07-16 03:47:17.480118,2022-07-17 15:23:48.669996,Ankara,Berlin,2447.926,353.21
5379,2233,4370,2022-07-06 04:00:32.046219,2022-07-07 12:26:14.580644,Ankara,Berlin,2447.926,327.91
5325,3840,9572,2022-07-04 01:23:01.542379,2022-07-05 13:49:23.278342,Ankara,Berlin,2447.926,344.38
5059,4259,7333,2022-07-05 15:32:05.8531,2022-07-07 03:55:45.401614,Ankara,Berlin,2447.926,341.54
4923,9599,8731,2022-07-05 01:12:01.962676,2022-07-06 10:02:49.80159,Ankara,Berlin,2447.926,356.09
4786,2151,2373,2022-07-15 21:42:53.120712,2022-07-17 10:25:05.510216,Ankara,Berlin,2447.926,333.96
4420,2577,8004,2022-07-21 10:11:04.721775,2022-07-22 21:27:22.528046,Ankara,Berlin,2447.926,326.53
4142,5831,8615,2022-07-19 17:12:44.713534,2022-07-21 02:25:29.914357,Ankara,Berlin,2447.926,348.97
3506,1066,3407,2022-07-15 08:37:48.404436,2022-07-16 17:58:22.595063,Ankara,Berlin,2447.926,352.45
1995,8825,6081,2022-07-25 07:28:17.167245,2022-07-26 18:10:32.074343,Ankara,Berlin,2447.926,334.27
1917,8195,7884,2022-07-18 05:40:56.948936,2022-07-19 14:46:29.94457,Ankara,Berlin,2447.926,361.45
1888,6267,4355,2022-07-09 15:21:35.653523,2022-07-11 03:49:37.419059,Ankara,Berlin,2447.926,357.57
1169,8222,4865,2022-07-13 00:13:51.097642,2022-07-14 10:41:32.59598,Ankara,Berlin,2447.926,346.01
1072,3262,9769,2022-07-15 08:14:30.868256,2022-07-16 19:07:56.763223,Ankara,Berlin,2447.926,353.24
952,8152,9013,2022-07-18 12:38:46.988121,2022-07-19 22:33:37.004759,Ankara,Berlin,2447.926,325.91
427,2450,8576,2022-07-06 22:33:20.74888,2022-07-08 06:17:26.507366,Ankara,Berlin,2447.926,353.95
9511,2379,3874,2022-07-11 16:48:36.187111,2022-07-12 22:44:54.529122,Ankara,Moscow,2156.3167,313.55
9291,2456,8804,2022-07-25 14:46:16.582191,2022-07-26 19:49:20.010908,Ankara,Moscow,2156.3167,302.49
9251,7630,4924,2022-07-10 16:53:37.118917,2022-07-11 20:45:33.323015,Ankara,Moscow,2156.3167,299.08
8986,2311,6553,2022-07-29 11:52:25.857037,2022-07-30 20:26:49.882151,Ankara,Moscow,2156.3167,314.69
8642,4212,1847,2022-07-28 14:57:59.851435,2022-07-29 18:53:41.150769,Ankara,Moscow,2156.3167,296.12
8616,3770,2089,2022-07-10 12:39:31.663244,2022-07-11 20:57:01.133436,Ankara,Moscow,2156.3167,296.33
